STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,GEOID_2020,COUNTY,StateDesc,STATEABBR,LOCATION,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,SPL_EJI_CBM,RPL_EJI_CBM,E_MINRTY,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,E_POV200,EPL_POV200,E_NOHSDP,EPL_NOHSDP,E_UNEMP,EPL_UNEMP,E_RENTER,EPL_RENTER,E_HOUBDN,EPL_HOUBDN,E_UNINSUR,EPL_UNINSUR,E_NOINT,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,E_AGE65,EPL_AGE65,E_AGE17,EPL_AGE17,E_DISABL,EPL_DISABL,E_LIMENG,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,E_MOBILE,EPL_MOBILE,E_GROUPQ,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,E_OZONE,EPL_OZONE,E_PM,EPL_PM,E_DSLPM,EPL_DSLPM,E_TOTCR,EPL_TOTCR,SPL_EBM_DOM1,RPL_EBM_DOM1,E_NPL,EPL_NPL,E_TRI,EPL_TRI,E_TSD,EPL_TSD,E_RMP,EPL_RMP,E_COAL,EPL_COAL,E_LEAD,EPL_LEAD,SPL_EBM_DOM2,RPL_EBM_DOM2,E_PARK,EPL_PARK,E_HOUAGE,EPL_HOUAGE,E_WLKIND,EPL_WLKIND,SPL_EBM_DOM3,RPL_EBM_DOM3,E_RAIL,EPL_RAIL,E_ROAD,EPL_ROAD,E_AIRPRT,EPL_AIRPRT,SPL_EBM_DOM4,RPL_EBM_DOM4,E_IMPWTR,EPL_IMPWTR,F_IMPWTR,SPL_EBM_DOM5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,E_ASTHMA,EPL_ASTHMA,F_ASTHMA,E_CANCER,EPL_CANCER,F_CANCER,E_CHD,EPL_CHD,F_CHD,E_MHLTH,EPL_MHLTH,F_MHLTH,E_DIABETES,EPL_DIABETES,F_DIABETES,F_HVM,RPL_HVM,E_NEHD,EPL_NEHD,SPL_CBM_DOM1,RPL_CBM_DOM1,E_BURN,EPL_BURN,E_SMOKE,EPL_SMOKE,SPL_CBM_DOM2,RPL_CBM_DOM2,E_CFLD,EPL_CFLD,F_CFLD,E_DRGT,EPL_DRGT,F_DRGT,E_HRCN,EPL_HRCN,F_HRCN,E_RFLD,EPL_RFLD,F_RFLD,E_SWND,EPL_SWND,F_SWND,E_TRND,EPL_TRND,F_TRND,SPL_CBM_DOM3,RPL_CBM_DOM3,SPL_CBM,RPL_CBM,AFAM,E_AFAM,HISP,E_HISP,ASIAN,E_ASIAN,AIAN,E_AIAN,NHPI,E_NHPI,TWOMORE,E_TWOMORE,OTHERRACE,E_OTHERRACE,Tribe_PCT_Tract,Tribe_Names,Tribe_Flag
35,031,943903,140000US35031943903,35031943903,35031943903,McKinley County,New Mexico,NM,Census Tract 9439.03; McKinley County; New Mexico,1766,292,1199,1.6926,0.7197,0.8926,0.4301,2.1905,0.706,99,0.9842,0.9842,0.9842,58.4937,0.9199,20.4,0.8454,13,0.934,7.2,0.0715,11.3,0.0743,15.9,0.856,62,0.9987,4.6998,0.7717,11.5,0.2402,24.7,0.691,12.9,0.5139,2.2,0.6113,2.0564,0.558,32,0.9564,0.1,0.3697,1.3261,0.7973,9.0665,0.8566,0.365,0.6153,0,0,0.1031,0.1651,10,0.001,0.7814,0.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.8491,0.7228,25.7,0.2045,4.662,0.9015,1.8288,0.6763,2.7577,0.3589,3.2785,0.1214,0,0,0.4803,0.1571,0,0,0,0,0,3.0905,0.036,16.1,0.9979,1,6.3,0.2876,0,9.8,0.8949,1,25.9,0.9835,1,17.6,0.908,1,4,0.8,19.4,0.9416,0.9416,0.9416,0,0,7.1,0.3827,0.3827,0.3796,0,0,1,80.8182,0.9938,9,0,0,1,1.4583,0.3563,9,0.0501,0.064,9,0,0,0,1.4141,0.3172,2.7384,0.4979,0,0,170,9.6,0,0,1558,88.2,0,0,0,0,21,1.2,66.65184784,"Navajo Nation Off-Reservation Trust Land,Navajo Nation Reservation",1
35,031,945300,140000US35031945300,35031945300,35031945300,McKinley County,New Mexico,NM,Census Tract 9453; McKinley County; New Mexico,3485,740,6171,1.8498,0.7887,1.0498,0.5582,2.3369,0.7723,94.3,0.9396,0.9396,0.9396,71.0758,0.9756,24.4,0.8965,22.4,0.9903,47,0.7174,18.3,0.2845,3.5,0.2412,31.6,0.9588,5.0643,0.8385,11.6,0.2446,35.8,0.9774,15.8,0.6883,5.5,0.7846,2.6949,0.9383,5,0.7038,2.3,0.8043,1.5081,0.8877,10.2069,0.9631,0.274,0.5463,0,0,0.2135,0.4876,10,0.001,1.0349,0.3215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3862,0.8196,63.2,0.5864,10.5833,0.3913,1.7973,0.6499,21.431,0.4839,43.3826,0.335,0,0,0.8189,0.3849,0,0,0,0,0,3.6511,0.0867,14.3,0.9831,1,5.6,0.2095,0,9.2,0.8413,1,24.6,0.9714,1,17.6,0.908,1,4,0.8,19.2,0.9364,0.9364,0.9364,0,0,7,0.3651,0.3651,0.3621,0,0,1,84.6364,0.9965,9,0,0,1,1.4583,0.3563,9,0.0475,0.0613,9,0,0,0,1.4141,0.3172,2.7156,0.4871,53,1.5,1280,36.7,40,1.1,1767,50.7,0,0,147,4.2,0,0,0.044388998,Navajo Nation Off-Reservation Trust Land,1
35,043,010702,140000US35043010702,35043010702,35043010702,Sandoval County,New Mexico,NM,Census Tract 107.02; Sandoval County; New Mexico,8105,1029,5197,0.9702,0.3103,0.5702,0.1891,1.5305,0.3447,47.6,0.6435,0.6435,0.6435,15.5634,0.2277,4.3,0.2435,5.1,0.5537,4.6,0.0375,14.9,0.1673,3.1,0.2061,4.3,0.1864,1.6222,0.1126,24.5,0.8505,16.5,0.2103,14,0.5845,0.1,0.2298,1.8751,0.3997,1.6,0.586,2.3,0.8043,1.3903,0.8287,5.5311,0.2908,1.186,0.8653,0,0,0.3095,0.7027,20,0.0434,1.6114,0.5455,0,0,38.4653,0.6192,0,0,0,0,0,0,0,0,0.6192,0.2744,100,0.5514,6.3,0.0649,6.9583,0.6701,1.2864,0.1769,1.8198,0.3501,100,0.6136,0,0,0.9637,0.4464,0.304,0.3824,0,0.3824,0.3824,4.8631,0.2794,10.4,0.4446,0,11,0.9007,1,8.4,0.7441,1,13.5,0.1331,0,12.5,0.5577,0,2,0.4,16.4,0.7807,0.7807,0.7807,0,0,7.4,0.4326,0.4326,0.4291,0,0,1,60.4545,0.9017,9,0,0,1,2.2917,0.5788,9,0.3175,0.165,9,0.0278,0,2,1.6455,0.4125,2.8588,0.5603,181,2.2,3350,41.3,55,0.7,22,0.3,0,0,252,3.1,0,0,0.215910003,Sandia Pueblo,1
35,043,010715,140000US35043010715,35043010715,35043010715,Sandoval County,New Mexico,NM,Census Tract 107.15; Sandoval County; New Mexico,3845,447,1891,1.1612,0.4293,0.9612,0.4852,1.7085,0.4439,51.7,0.6752,0.6752,0.6752,22.4554,0.3833,2,0.0951,4.5,0.4877,31.1,0.5212,27.4,0.5937,3.8,0.267,13.7,0.6346,2.9826,0.3811,30.3,0.9397,17.7,0.265,24.4,0.9424,0,0,2.1471,0.6336,0.4,0.4741,0.3,0.5046,0.9787,0.6605,6.7836,0.4997,1.004,0.824,0,0,0.3413,0.7573,20,0.0434,1.6247,0.5506,0,0,15.8029,0.5105,22.5501,0.6147,15.8029,0.8094,0,0,0,0,1.9346,0.7876,100,0.5514,29,0.2315,10.1458,0.4155,1.1984,0.1261,0,0,34.2016,0.2977,0,0,0.2977,0.094,0.739,0.6519,0,0.6519,0.6519,5.7073,0.4615,10.7,0.5367,0,10.2,0.8184,1,7.6,0.623,0,14.6,0.2302,0,11.5,0.437,0,1,0.2,16.6,0.795,0.795,0.795,0,0,7.3,0.4136,0.4136,0.4103,0,0,1,57.2727,0.8794,9,0,0,1,2.2917,0.5788,9,0.3175,0.165,9,0.0278,0,2,1.6232,0.3991,2.8318,0.5473,269,7,1444,37.6,0,0,87,2.3,0,0,186,4.8,0,0,0,-999,-999
35,043,010725,140000US35043010725,35043010725,35043010725,Sandoval County,New Mexico,NM,Census Tract 107.25; Sandoval County; New Mexico,8787,878,2882,0.4401,0.0605,0.4401,0.1161,0.9889,0.0989,59.2,0.7269,0.7269,0.7269,17.7327,0.2761,9.4,0.5399,6.3,0.6666,11.9,0.1578,23.6,0.4755,0.8,0.034,2.3,0.0879,2.2378,0.2217,12.2,0.2745,27,0.8032,10.9,0.3752,3.6,0.7082,2.1611,0.6451,0.4,0.4741,0,0,0.4741,0.2369,5.5999,0.3011,1.004,0.824,0,0,0.2331,0.5365,20,0.0434,1.4039,0.4748,0,0,0,0,16.0023,0.5874,0,0,0,0,0,0,0.5874,0.2643,48.0389,0.7895,1.8,0.0231,11,0.3702,1.1828,0.1183,0,0,94.9793,0.5441,0,0,0.5441,0.188,0.254,0.3435,0,0.3435,0.3435,4.0617,0.139,10.6,0.5055,0,6.8,0.3445,0,5.1,0.1655,0,15.2,0.2933,0,9.3,0.1747,0,0,0,16.4,0.7807,0.7807,0.7807,0,0,7.1,0.3827,0.3827,0.3796,0,0,1,63.6364,0.9274,9,0,0,1,2.2917,0.5788,9,0.3165,0.1648,9,0,0,0,1.671,0.425,2.8344,0.5488,141,1.6,4568,52,147,1.7,0,0,19,0.2,328,3.7,0,0,0.957010984,Santa Ana Pueblo,1
35,043,940200,140000US35043940200,35043940200,35043940200,Sandoval County,New Mexico,NM,Census Tract 9402; Sandoval County; New Mexico,3233,400,1714,1.7035,0.7243,0.9035,0.4389,2.5961,0.8716,98.3,0.9764,0.9764,0.9764,42.4393,0.7612,13.3,0.6878,6.9,0.7134,28.4,0.4788,8.1,0.0269,18,0.893,37.6,0.9811,4.5422,0.7405,7.4,0.0869,29.6,0.8899,10.6,0.3534,2.5,0.6363,1.9665,0.4776,28.7,0.9441,0.3,0.5046,1.4487,0.8579,8.9338,0.8408,0.365,0.6153,0,0,0.0841,0.1077,10,0.001,0.724,0.1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8108,0.9738,42.8,0.3625,7.6667,0.6003,1.9366,0.7578,17.9921,0.4641,9.8028,0.163,0,0,0.6271,0.3176,0.011,0.1336,0,0.1336,0.1336,3.4213,0.0627,15.1,0.9926,1,5.8,0.2323,0,8.1,0.7008,1,24.4,0.9689,1,14.9,0.7811,1,4,0.8,16.8,0.8091,0.8091,0.8091,0,0,8.9,0.5784,0.5784,0.5733,0,0,1,88.4545,0.9976,9,0,0,1,2.2917,0.5788,9,0.3181,0.1674,9,0.0556,0.5198,9,2.2636,0.7103,3.6511,0.8926,0,0,1137,35.2,0,0,2007,62.1,0,0,33,1,0,0,94.66379547,"Pueblo de Cochiti,San Felipe Pueblo,San Felipe Pueblo/Santo Domingo Pueblo joint-use area,Santo Domingo Pueblo,Zia Pueblo",1
35,045,000900,140000US35045000900,35045000900,35045000900,San Juan County,New Mexico,NM,Census Tract 9; San Juan County; New Mexico,1872,334,747,0.7534,0.187,0.7534,0.318,1.2239,0.189,52.7,0.6823,0.6823,0.6823,41.4459,0.7467,12,0.6455,7.2,0.7346,13.1,0.1827,19.1,0.3137,16.5,0.8681,19.7,0.8161,4.3074,0.691,19.2,0.6525,24.5,0.6797,13.6,0.5597,0,0,1.8919,0.4133,57.5,0.995,0,0,0.995,0.6817,7.8766,0.6888,0.548,0.7041,0,0,0.0484,0.0335,20,0.0434,0.781,0.208,0,0,9.3834,0.4638,0,0,0,0,0,0,0,0,0.4638,0.2172,100,0.5514,30.1,0.2407,4.2222,0.9336,1.7257,0.5863,0,0,28.7937,0.2732,0,0,0.2732,0.088,0.071,0.1953,0,0.1953,0.1953,3.439,0.0646,11.1,0.652,0,8.1,0.5031,0,7.1,0.5371,0,17.1,0.5194,0,11.3,0.4116,0,0,0,19.6,0.9467,0.9467,0.9467,0,0,7.4,0.4326,0.4326,0.4291,0,0,1,70.9545,0.9468,9,0,0,1,1.2083,0.2829,9,0.0854,0.0779,9,0,0,0,1.3076,0.2753,2.6869,0.4705,0,0,847,45.2,0,0,80,4.3,0,0,59,3.2,0,0,2.30000005103648E-05,Navajo Nation Off-Reservation Trust Land,1
35,049,000400,140000US35049000400,35049000400,35049000400,Santa Fe County,New Mexico,NM,Census Tract 4; Santa Fe County; New Mexico,283,64,10909,0.8754,0.2537,0.4754,0.1338,1.5561,0.359,17.7,0.2967,0.2967,0.2967,8.0971,0.0717,1.4,0.0612,0,0,75,0.9189,26.6,0.5707,3.6,0.2498,4.8,0.2131,2.0854,0.1921,86.6,0.9993,2.1,0.0131,36,0.9954,0,0,2.0078,0.515,0,0,12.7,0.9591,0.9591,0.6375,5.349,0.263,0.183,0.4757,0,0,0.0774,0.0883,10,0.001,0.565,0.1165,0,0,0,0,98.6563,0.8285,0,0,0,0,0,0,0.8285,0.3631,100,0.5514,70.1,0.6649,18.6667,0.0017,1.218,0.1362,100,0.8112,80.7682,0.4768,0,0,1.288,0.6186,0.659,0.6087,0,0.6087,0.6087,4.5082,0.2124,9.4,0.1813,0,17.1,0.9934,1,11.5,0.9705,1,10.1,0.0064,0,12.1,0.5109,0,2,0.4,15.6,0.7282,0.7282,0.7282,0,0,8.5,0.5619,0.5619,0.5572,0,0,1,80.8182,0.9938,9,0,0,1,2.5833,0.6557,9,0.3249,0.1696,9,0,0,0,1.8191,0.5051,3.1092,0.6807,0,0,15,5.3,0,0,35,12.4,0,0,0,0,0,0,0,-999,-999
35,049,000800,140000US35049000800,35049000800,35049000800,Santa Fe County,New Mexico,NM,Census Tract 8; Santa Fe County; New Mexico,2956,439,2218,1.377,0.5555,0.977,0.4985,2.0587,0.6391,62.5,0.7484,0.7484,0.7484,39.3928,0.7152,7.7,0.4532,1,0.0694,37.7,0.6121,38.6,0.8328,3,0.1973,14.4,0.6611,3.5411,0.5122,21.5,0.7553,16.9,0.2271,16.5,0.7234,0.7,0.3993,2.1051,0.5986,0.4,0.4741,1.3,0.7233,1.1974,0.7431,7.592,0.6419,0.183,0.4757,0,0,0.1665,0.3547,20,0.0434,0.8738,0.2498,0,0,11.7201,0.4834,24.4042,0.6212,0,0,0,0,0,0,1.1046,0.4738,100,0.5514,65.1,0.6079,14,0.1666,1.3259,0.2044,58.3041,0.6367,99.1093,0.5809,0,0,1.2176,0.5772,0.659,0.6087,0,0.6087,0.6087,5.1306,0.3351,11.3,0.7042,1,8.9,0.6162,0,8.3,0.7304,1,16.6,0.4592,0,13.3,0.6447,0,2,0.4,15.6,0.7282,0.7282,0.7282,0,0,8.6,0.565,0.565,0.5601,0,0,1,80.1818,0.9933,9,0,0,1,2.5833,0.6557,9,0.3249,0.1696,9,0,0,0,1.8186,0.5046,3.1118,0.6817,30,1,1547,52.3,73,2.5,0,0,0,0,170,5.8,28,0.9,0,-999,-999
35,049,001105,140000US35049001105,35049001105,35049001105,Santa Fe County,New Mexico,NM,Census Tract 11.05; Santa Fe County; New Mexico,2609,382,3254,0.9251,0.2833,0.7251,0.2964,1.5719,0.3676,51.5,0.6737,0.6737,0.6737,27.5201,0.4924,2.3,0.1134,13.4,0.9394,38.8,0.6257,24.9,0.5179,6.2,0.4567,6.9,0.3237,3.4692,0.4959,28.1,0.9169,12.5,0.0957,11.6,0.4255,1.4,0.5234,1.9615,0.4732,1.2,0.5585,0.2,0.443,1.0015,0.687,7.1059,0.5583,0.183,0.4757,0,0,0.1854,0.4092,20,0.0434,0.9283,0.2733,0,0,23.5018,0.5552,0,0,0,0,0,0,0,0,0.5552,0.253,100,0.5514,50.7,0.4459,11.5833,0.3366,1.3339,0.2097,100,0.8112,100,0.6136,0,0,1.4248,0.7208,0,0,0,0,0,4.2422,0.1668,10.5,0.4749,0,9.3,0.6799,1,7.3,0.5726,0,14.1,0.1832,0,11.8,0.4746,0,1,0.2,14.8,0.6522,0.6522,0.6522,0,0,8.7,0.5688,0.5688,0.5639,0,0,1,80.5,0.9934,9,0,0,1,2.5833,0.6557,9,0.3249,0.1696,9,0,0,0,1.8187,0.5048,3.0397,0.6468,141,5.4,1057,40.5,52,2,44,1.7,0,0,19,0.7,30,1.1,0,-999,-999
35,035,000904,140000US35035000904,35035000904,35035000904,Otero County,New Mexico,NM,Census Tract 9.04; Otero County; New Mexico,4015,805,3665,1.5389,0.6431,1.1389,0.6256,2.467,0.8265,77.4,0.835,0.835,0.835,50.3119,0.8546,36.2,0.9669,6.4,0.675,21.3,0.3529,20.9,0.38,8,0.5729,21.2,0.8473,4.6496,0.7624,24.8,0.8575,22.9,0.5811,16.6,0.7279,11.4,0.8956,3.0621,0.9917,52.7,0.9924,0.9,0.6739,1.6663,0.9529,10.213,0.9633,0.639,0.727,0,0,0.0221,0.0063,20,0.0434,0.7767,0.2061,0,0,0,0,0.082,0.4364,0,0,0,0,0,0,0.4364,0.2061,90.335,0.6462,12.1,0.1071,4.706,0.8965,1.6498,0.5106,2.049,0.3524,1.7637,0.1118,0.6116,0.8283,1.2925,0.6217,0.017,0.1407,0,0.1407,0.1407,4.2961,0.1756,11.2,0.6788,1,6.4,0.2987,0,7.7,0.6383,0,17.8,0.6015,0,14.1,0.7185,1,2,0.4,14.6,0.6366,0.6366,0.6366,0.0132,0.0882,10.3,0.6507,0.7389,0.7327,0,0,1,75.4091,0.9653,9,0.009,0.1015,9,1.8333,0.4662,9,0.4232,0.1839,9,0.0833,0.7114,9,2.4283,0.7734,3.8038,0.9281,0,0,3106,77.4,0,0,0,0,0,0,0,0,0,0,0,-999,-999
35,043,010705,140000US35043010705,35043010705,35043010705,Sandoval County,New Mexico,NM,Census Tract 107.05; Sandoval County; New Mexico,5705,779,4191,0.4407,0.0607,0.4407,0.1164,0.9969,0.1014,46.5,0.6345,0.6345,0.6345,18.338,0.2903,5.8,0.3411,10.5,0.8828,10.3,0.1258,26.4,0.5648,5.6,0.4135,4.8,0.2131,2.8314,0.3469,23.6,0.8267,18.4,0.3016,12.4,0.4809,2.2,0.6113,2.2205,0.6912,0,0,0.1,0.3697,0.3697,0.1668,6.0561,0.3742,1.095,0.845,0,0,0.308,0.6999,20,0.0434,1.5883,0.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5514,23.3,0.1857,8.7083,0.5066,1.2437,0.1508,0,0,0,0,0,0,0,0,0.696,0.6277,0,0.6277,0.6277,3.4597,0.0665,10.7,0.5367,0,8.5,0.5582,0,6.3,0.3854,0,14.9,0.2609,0,10.3,0.2855,0,0,0,16.6,0.795,0.795,0.795,0,0,7.4,0.4326,0.4326,0.4291,0,0,1,57.2727,0.8794,9,0,0,1,2.2917,0.5788,9,0.3175,0.165,9,0,0,0,1.6232,0.3991,2.8508,0.5562,218,3.8,2171,38.1,31,0.5,137,2.4,0,0,98,1.7,0,0,0,-999,-999
35,043,010721,140000US35043010721,35043010721,35043010721,Sandoval County,New Mexico,NM,Census Tract 107.21; Sandoval County; New Mexico,4591,446,2451,0.8236,0.2244,0.4236,0.1083,1.0145,0.1068,60.2,0.7337,0.7337,0.7337,32.7804,0.6011,9,0.52,6,0.6414,30.1,0.5061,22,0.4202,5.6,0.4135,5.2,0.2344,3.3367,0.4642,14.9,0.4195,15.4,0.1695,13.5,0.5534,0.9,0.4413,1.5837,0.2018,1.3,0.5656,0,0,0.5656,0.3078,6.2197,0.4014,1.004,0.824,0,0,0.1988,0.4475,20,0.0434,1.3149,0.4416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5514,6.7,0.0682,7.7083,0.5943,1.2139,0.1341,0,0,42.3402,0.3308,0,0,0.3308,0.1032,0,0,1,0,0,2.8596,0.0222,11.6,0.7701,1,6.2,0.2765,0,5.4,0.2129,0,18.7,0.6959,1,10.1,0.2615,0,2,0.4,16.6,0.795,0.795,0.795,0,0,7.3,0.4136,0.4136,0.4103,0,0,1,57.5909,0.8807,9,0,0,1,0,0,0,0.3175,0.165,9,0,0,0,1.0457,0.1468,2.2543,0.1909,77,1.7,2431,53,24,0.5,101,2.2,0,0,130,2.8,0,0,0,-999,-999
35,043,010722,140000US35043010722,35043010722,35043010722,Sandoval County,New Mexico,NM,Census Tract 107.22; Sandoval County; New Mexico,5933,695,2261,0.3954,0.0485,0.3954,0.0947,0.9971,0.1015,56,0.7054,0.7054,0.7054,19.2353,0.3103,6.5,0.3846,4.7,0.5103,14.7,0.2165,25.8,0.5461,6.4,0.4713,5.8,0.2657,2.7048,0.3189,10.9,0.2131,27.8,0.8344,12.8,0.507,0.1,0.2298,1.7843,0.3289,14.2,0.842,0,0,0.842,0.5219,6.0365,0.3707,0.821,0.7748,0,0,0.1742,0.3766,20,0.0434,1.1948,0.3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0344,0.8408,2.9,0.0346,7.4062,0.6236,1.499,0.3518,0,0,0,0,0,0,0,0,0.093,0.2156,0,0.2156,0.2156,2.9094,0.0247,10.6,0.5055,0,6.4,0.2987,0,4.8,0.1258,0,15.6,0.3384,0,9.2,0.1651,0,0,0,16.6,0.795,0.795,0.795,0,0,7.8,0.4978,0.4978,0.4939,0,0,1,62.0455,0.914,9,0,0,1,2.2917,0.5788,9,0.3175,0.165,9,0,0,0,1.6578,0.4194,2.9506,0.6017,62,1,2991,50.4,0,0,65,1.1,0,0,204,3.4,0,0,0,-999,-999
35,049,940400,140000US35049940400,35049940400,35049940400,Santa Fe County,New Mexico,NM,Census Tract 9404; Santa Fe County; New Mexico,1977,242,1286,1.4783,0.6111,0.8783,0.4184,2.1867,0.7037,75.4,0.8232,0.8232,0.8232,34.1932,0.6276,8.9,0.5152,12.8,0.9306,18.2,0.2907,22.2,0.427,15.3,0.8431,16.2,0.7224,4.3566,0.7016,23.4,0.8208,20.1,0.4026,13.6,0.5597,6,0.7997,2.5828,0.8997,34.4,0.964,0,0,0.964,0.6426,8.7266,0.8142,0.274,0.5463,0,0,0.0531,0.0399,10,0.001,0.5872,0.1258,0,0,4.1595,0.4012,0,0,0,0,0,0,0,0,0.4012,0.194,11.9076,0.9182,30,0.2399,6.2222,0.7485,1.9066,0.736,0,0,48.0912,0.3537,0,0,0.3537,0.1111,0.061,0.186,0,0.186,0.186,3.4347,0.0641,12,0.8415,1,9.2,0.6643,0,8.9,0.8079,1,17.4,0.5557,0,13.9,0.7014,1,3,0.6,16.2,0.767,0.767,0.767,0,0,9.1,0.5885,0.5885,0.5832,0,0,1,87.8182,0.9974,9,0,0,1,2.5833,0.6557,9,0.3249,0.1696,9,0,0,0,1.8227,0.507,3.1782,0.7084,13,0.7,875,44.3,27,1.4,546,27.6,0,0,24,1.2,5,0.3,82.02968597,"Nambe Pueblo,Pojoaque Off-Reservation Trust Land,Pueblo of Pojoaque,Tesuque Pueblo",1
35,051,962200,140000US35051962200,35051962200,35051962200,Sierra County,New Mexico,NM,Census Tract 9622; Sierra County; New Mexico,3271,437,4660,1.8164,0.7746,1.0164,0.531,2.3378,0.7728,43,0.6044,0.6044,0.6044,66.296,0.9606,11.5,0.6268,5.6,0.6044,37.4,0.6082,35.6,0.7818,4.3,0.3103,21.5,0.853,4.7451,0.7803,25.8,0.8801,23.8,0.6382,27.9,0.9737,1.2,0.4943,2.9863,0.9863,29.3,0.9465,3.9,0.8764,1.8229,0.9876,10.1587,0.9603,0.183,0.4757,0,0,0.0714,0.0735,10,0.001,0.5502,0.1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5072,0.7433,50.8,0.4472,8.5556,0.5186,1.7091,0.5702,0,0,83.1469,0.4865,0,0,0.4865,0.16,0.645,0.6005,0,0.6005,0.6005,3.3463,0.0561,12.2,0.8686,1,11.1,0.9077,1,12.9,0.9887,1,18.2,0.6445,0,18.6,0.9335,1,4,0.8,15.2,0.6949,0.6949,0.6949,0,0,9.7,0.6193,0.6193,0.6137,0,0,1,39.1364,0.7726,9,0.01,0.1057,9,2,0.5099,9,0.1095,0.0822,9,0,0,0,1.4704,0.3336,2.7846,0.5214,10,0.3,1057,32.3,17,0.5,303,9.3,0,0,14,0.4,6,0.2,0,-999,-999
35,055,952601,140000US35055952601,35055952601,35055952601,Taos County,New Mexico,NM,Census Tract 9526.01; Taos County; New Mexico,3081,614,4437,1.1671,0.4331,0.7671,0.3283,1.4612,0.3085,50,0.6621,0.6621,0.6621,29.6271,0.5372,6,0.3534,5.6,0.6044,35.2,0.5797,34.6,0.764,9.8,0.663,12.1,0.5701,4.0718,0.6395,26.6,0.8945,13.7,0.1211,6.5,0.0979,11.3,0.8943,2.0078,0.515,4.3,0.6868,3.1,0.8463,1.5331,0.8994,8.2748,0.7497,0.183,0.4757,0,0,0.0389,0.0221,10,0.001,0.4988,0.1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.2939,0.6015,39.3,0.326,6.3125,0.7386,1.6661,0.5276,0,0,0,0,0,0,0,0,0.644,0.6001,0,0.6001,0.6001,2.765,0.0174,10.3,0.4145,0,9.7,0.7456,1,8.1,0.7008,1,14.6,0.2302,0,13.1,0.6239,0,2,0.4,16.4,0.7807,0.7807,0.7807,0,0,8.5,0.5619,0.5619,0.5572,0,0,1,84.9545,0.9965,9,0,0,1,0.3333,0.0301,9,0.091,0.0806,9,0,0,0,1.1072,0.2009,2.4498,0.2941,10,0.3,1307,42.4,64,2.1,0,0,0,0,160,5.2,0,0,0.122847997,Taos Pueblo,1
35,001,000113,140000US35001000113,35001000113,35001000113,Bernalillo County,New Mexico,NM,Census Tract 1.13; Bernalillo County; New Mexico,3279,469,1393,0.4077,0.0518,0.4077,0.1006,0.9792,0.0958,54.3,0.6933,0.6933,0.6933,26.6707,0.4746,5.5,0.322,6.4,0.675,51.4,0.76,23.9,0.4858,5.2,0.3836,13,0.6068,3.7078,0.5525,14.6,0.4026,19.9,0.3899,10.9,0.3752,0,0,1.1677,0.0654,0,0,0,0,0,0,5.5688,0.2964,1.186,0.8653,0,0,0.2084,0.4737,20,0.0434,1.3824,0.4671,0,0,0,0,3.253,0.4993,0,0,0,0,0,0,0.4993,0.2313,100,0.5514,73.4,0.7023,14.1667,0.154,1.4077,0.2675,0,0,98.0044,0.5672,0,0,0.5672,0.2002,0,0,0,0,0,3.8566,0.1113,10.6,0.5055,0,8.6,0.5721,0,6.6,0.4422,0,15.3,0.3045,0,9.4,0.1846,0,0,0,16.8,0.8091,0.8091,0.8091,0,0,7.4,0.4326,0.4326,0.4291,0,0,1,64.2727,0.934,9,0,0,1,2.125,0.5426,9,0.3175,0.165,9,0,0,0,1.6416,0.4092,2.8833,0.5715,321,9.8,1062,32.4,36,1.1,161,4.9,0,0,161,4.9,38,1.2,0,-999,-999
